geographicAreaM49	timePointYears	Value_4103	Value_4101	Value_4102	Value_4105	Value_4104	Value_4106	Value_4107	Value_4100	Value_4160	Value_4162	Value_4168	Value_4108	Value_4109	Value_4110	Value_4150	Value_4155	Value_4157	Value_4154	Value_4156	Value_4158	Value_4164	Value_4176	Value_4174	Value_4182	Value_4452	Value_4185	Value_4187	Value_4188	Value_4190	Value_4192	Value_4509	Value_4193	Value_4194	Value_4196	Value_4195	Value_4253	Value_4251	Value_4252	Value_4250	Value_4254	Value_4255	Value_4256	Value_4257	Value_4263	Value_4264	Value_4265	Value_4451	Value_4271	Value_4260	Value_4273	Value_4275	Value_4300	Value_4303	Value_4304	Value_4305	Value_4311	Value_4308	Value_4309	Value_4310	Value_4313	Value_4312	Value_4316	Value_4317	Value_4314	Value_4315	Value_4319	Value_4323	Value_4320	Value_4324	Value_4321	Value_4325	Value_4322	Value_4327	Value_4326	Value_4328	Value_4318	Value_4330	Value_4307	Value_4331	Value_4445	Value_4400	Value_4446	Value_4448	Value_4450	Value_4455	Value_4454	Value_4457	Value_4458	Value_4112	Value_4459	Value_4462	Value_4379	Value_4461	Value_4463	Value_4464	Value_4466	Value_4465	Value_4467	Value_4468	Value_4470	Value_4471	Value_4197	Value_4514	Value_4513	Value_4531	Value_4532	Value_4538	Value_4449	Value_4550	Value_4549	Value_4551	Value_4552	Value_4553	Value_4554	Value_4548	Value_4555	Value_4546	Value_4547	Value_4556	Value_4557	Imputation
Dominican Republic	2002	1318	898	420	3171	8832	5661	181.5	4867	0	0	0	539	412	127	68.62	23.5	23.5	4.161	4.161	2661	0	0	0	0	0	23.5	4.161	23.5	2661	0	NA	NA	NA	NA	2.469	5.066666667	0.641333333	0.129666667	4.295666667	84.89666667	12.63333333	2.469	559.0333333	5.060333333	NA	NA	NA	NA	NA	18.27666667	21.53333333	NA	NA	NA	NA	280.2142857	275.2714286	NA	NA	280.2142857	NA	NA	280.2142857	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	234.0333333	39.47	710	22.19714286	NA	NA	NA	NA	21.53333333	NA	NA	70.68	3009	26600000000	4.931428571	NA	NA	234.0333333	NA	NA	NA	NA	99.88333333	106.5	27.08	226.8333333	2.057666667	NA	NA	7.36	475.5	14.33	3762	31.00666667	7.18	537.0333333	0.001033333	96.23333333	27.79	1740000000	NA	7800000000	14600000000	NA	1.61	Yes
Dominican Republic	2004	1293.5	878.5	415	3071.25	9000	5928.75	184.95	4867	0	0	0	526.5	396.5	130	68.62	23.5	23.5	4.161	4.161	2614	0	0	0	0	0	23.5	4.161	23.5	2614	0	NA	NA	NA	NA	2.469	5.268333333	0.682666667	0.194333333	4.391333333	83.46333333	12.93666667	3.602	567.2666667	5.255666667	NA	NA	NA	NA	NA	18.68333333	22.36666667	NA	NA	NA	NA	285.4714286	279.0571429	NA	NA	285.4714286	NA	NA	285.4714286	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	216.2	40.21	710	23.06571429	NA	NA	NA	NA	22.36666667	NA	NA	73.43	3416	30975000000	6.397142857	NA	NA	216.2	NA	NA	NA	NA	99.76666667	107	26.5775	234.3666667	2.178333333	NA	NA	12.3325	474.65	13.6825	3863	32.20333333	7.18	613.8666667	0.002066667	72.46666667	31.26	2025000000	NA	9000000000	17225000000	NA	1.61	Yes
Dominican Republic	2005	1269	859	410	2971.5	9168	6196.5	188.4	4867	0	0	0	514	381	133	68.62	23.5	23.5	4.161	4.161	2567	0	0	0	0	0	23.5	4.161	23.5	2567	0	NA	NA	NA	NA	2.469	5.47	0.724	0.259	4.487	82.03	13.24	4.735	575.5	5.451	NA	NA	NA	NA	NA	19.09	23.2	NA	NA	NA	NA	290.7285714	282.8428571	NA	NA	290.7285714	NA	NA	290.7285714	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	216.2	40.95	710	23.93428571	NA	NA	NA	NA	23.2	NA	NA	76.18	3823	35350000000	7.862857143	NA	NA	216.2	NA	NA	NA	NA	99.65	107.5	26.075	241.9	2.299	NA	NA	17.305	473.8	13.035	3964	33.4	7.18	690.7	0.0031	48.7	34.73	2310000000	NA	10200000000	19850000000	NA	1.61	Yes
Dominican Republic	2006	1244.5	839.5	405	2871.75	9336	6464.25	191.85	4867	0	0	0	501.5	365.5	136	68.62	23.5	23.5	4.161	4.161	2520	0	0	0	0	0	23.5	4.161	23.5	2520	0	NA	NA	NA	NA	2.469	5.8915	0.75675	0.34075	4.794	81.4875	12.9175	5.5985	607.8	5.8725	NA	NA	NA	NA	NA	20.3975	24.9925	NA	NA	NA	NA	295.9857143	286.6285714	NA	NA	295.9857143	NA	NA	295.9857143	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	216.2	41.69	710	24.80285714	NA	NA	NA	NA	24.9925	NA	NA	78.1825	4230	39725000000	9.328571429	NA	NA	216.2	NA	NA	NA	NA	99.67	107.975	25.5725	238.075	2.2995	NA	NA	22.2775	472.95	12.3875	4065	35.9825	7.18	705.25	0.002325	43.1525	37.1725	2595000000	NA	11400000000	22475000000	NA	1.61	Yes
Dominican Republic	2007	1220	820	400	2772	9504	6732	195.3	4867	0	0	0	489	350	139	68.62	23.5	23.5	4.161	4.161	2473	0	0	0	0	0	23.5	4.161	23.5	2473	0	NA	NA	NA	NA	2.469	6.313	0.7895	0.4225	5.101	80.945	12.595	6.462	640.1	6.294	NA	NA	NA	NA	NA	21.705	26.785	NA	NA	NA	NA	301.2428571	290.4142857	NA	NA	301.2428571	NA	NA	301.2428571	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	216.2	42.43	710	25.67142857	NA	NA	NA	NA	26.785	NA	NA	80.185	4637	44100000000	10.79428571	NA	NA	216.2	NA	NA	NA	NA	99.69	108.45	25.07	234.25	2.3	NA	NA	27.25	472.1	11.74	4166	38.565	7.18	719.8	0.00155	37.605	39.615	2880000000	NA	12600000000	25100000000	NA	1.61	Yes
Dominican Republic	2009	1198.333333	813.3333333	385	2628.333333	9721	7092.666667	199.7666667	4867	0	0	0	473.3333333	331.6666667	141.6666667	68.62	23.5	23.5	4.161	4.161	2420	0	0	0	0	0	23.5	4.161	23.5	2420	0	NA	NA	NA	NA	2.469	6.7345	0.82225	0.50425	5.408	80.4025	12.2725	7.3255	672.4	6.7155	NA	NA	NA	NA	NA	23.0125	28.5775	NA	NA	NA	NA	306.5	294.2	NA	NA	306.5	NA	NA	306.5	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	216.2	43.17	710	26.54	NA	NA	NA	NA	28.5775	NA	NA	82.1875	5080.333333	49600000000	12.26	NA	NA	216.2	NA	NA	NA	NA	99.71	108.925	24.62333333	230.425	2.3005	NA	NA	37.40333333	502.3333333	11.074	4289.666667	41.1475	7.18	734.35	0.000775	32.0575	42.0575	3006666667	NA	13566666667	29400000000	NA	1.61	Yes
Dominican Republic	2010	1176.666667	806.6666667	370	2484.666667	9938	7453.333333	204.2333333	4867	0	0	0	457.6666667	313.3333333	144.3333333	68.62	23.5	23.5	4.161	4.161	2367	0	0	0	0	0	23.5	4.161	23.5	2367	0	NA	NA	NA	NA	2.469	7.156	0.855	0.586	5.715	79.86	11.95	8.189	704.7	7.137	NA	NA	NA	NA	NA	24.32	30.37	NA	NA	NA	NA	306.5	294.2	NA	NA	306.5	NA	NA	306.5	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	216.2	43.17	710	26.54	NA	NA	NA	NA	30.37	NA	NA	84.19	5523.666667	55100000000	12.26	NA	NA	216.2	NA	NA	NA	NA	99.73	109.4	24.17666667	226.6	2.301	NA	NA	47.55666667	532.5666667	10.408	4413.333333	43.73	7.18	748.9	0	26.51	44.5	3133333333	NA	14533333333	33700000000	NA	1.61	Yes
Dominican Republic	2012	1155	800	355	2341	10155	7814	208.7	4867	0	0	0	442	295	147	68.62	23.5	23.5	4.161	4.161	2314	0	0	0	0	0	23.5	4.161	23.5	2314	0	NA	NA	NA	NA	2.469	7.156	0.855	0.586	5.715	79.86	11.95	8.189	704.7	7.137	NA	NA	NA	NA	NA	24.32	30.37	NA	NA	NA	NA	306.5	294.2	NA	NA	306.5	NA	NA	306.5	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	216.2	43.17	710	26.54	NA	NA	NA	NA	30.37	NA	NA	84.19	5967	60600000000	12.26	NA	NA	216.2	NA	NA	NA	NA	99.73	109.4	23.73	224.6	2.301	NA	NA	57.71	562.8	9.742	4537	43.73	7.18	748.9	0	26.51	44.5	3260000000	NA	15500000000	38000000000	NA	1.61	Yes
Dominican Republic	2013	1155	800	355	2265.666667	10279.33333	8013.666667	211.2333333	4867	0	0	0	432.5	285	147.5	68.62	23.5	23.5	4.161	4.161	2273	0	0	0	0	0	23.5	4.161	23.5	2273	0	NA	NA	NA	NA	2.469	7.156	0.855	0.586	5.715	79.86	11.95	8.189	704.7	7.137	NA	NA	NA	NA	NA	24.32	30.37	NA	NA	NA	NA	306.5	294.2	NA	NA	306.5	NA	NA	306.5	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	216.2	43.17	710	26.54	NA	NA	NA	NA	30.37	NA	NA	84.19	6102.666667	62766666667	12.26	NA	NA	216.2	NA	NA	NA	NA	99.73	109.4	23.73	222.6	2.301	NA	NA	57.71	562.8	9.395	4606	43.73	7.18	748.9	0	26.51	44.5	3393333333	NA	16100000000	39433333333	NA	1.61	Yes
Dominican Republic	2014	1155	800	355	2190.333333	10403.66667	8213.333333	213.7666667	4867	0	0	0	423	275	148	68.62	23.5	23.5	4.161	4.161	2232	0	0	0	0	0	23.5	4.161	23.5	2232	0	NA	NA	NA	NA	2.469	7.156	0.855	0.586	5.715	79.86	11.95	8.189	704.7	7.137	NA	NA	NA	NA	NA	24.32	30.37	NA	NA	NA	NA	306.5	294.2	NA	NA	306.5	NA	NA	306.5	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	216.2	43.17	710	26.54	NA	NA	NA	NA	30.37	NA	NA	84.19	6238.333333	64933333333	12.26	NA	NA	216.2	NA	NA	NA	NA	99.73	109.4	23.73	220.6	2.301	NA	NA	57.71	562.8	9.048	4675	43.73	7.18	748.9	0	26.51	44.5	3526666667	NA	16700000000	40866666667	NA	1.61	Yes
Dominican Republic	2015	1155	800	355	2115	10528	8413	216.3	4867	0	0	0	423	275	148	68.62	23.5	23.5	4.161	4.161	2232	0	0	0	0	0	23.5	4.161	23.5	2232	0	NA	NA	NA	NA	2.469	7.156	0.855	0.586	5.715	79.86	11.95	8.189	704.7	7.137	NA	NA	NA	NA	NA	24.32	30.37	NA	NA	NA	NA	306.5	294.2	NA	NA	306.5	NA	NA	306.5	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	216.2	43.17	710	26.54	NA	NA	NA	NA	30.37	NA	NA	84.19	6374	67100000000	12.26	NA	NA	216.2	NA	NA	NA	NA	99.73	109.4	23.73	218.6	2.301	NA	NA	57.71	562.8	9.048	4675	43.73	7.18	748.9	0	26.51	44.5	3660000000	NA	17300000000	42300000000	NA	1.61	Yes
Dominican Republic	2017	1155	800	355	2115	10528	8413	216.3	4867	0	0	0	423	275	148	68.62	23.5	23.5	4.161	4.161	2232	0	0	0	0	0	23.5	4.161	23.5	2232	0	NA	NA	NA	NA	2.469	7.156	0.855	0.586	5.715	79.86	11.95	8.189	704.7	7.137	NA	NA	NA	NA	NA	24.32	30.37	NA	NA	NA	NA	306.5	294.2	NA	NA	306.5	NA	NA	306.5	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	216.2	43.17	710	26.54	NA	NA	NA	NA	30.37	NA	NA	84.19	6374	67100000000	12.26	NA	NA	216.2	NA	NA	NA	NA	99.73	109.4	23.73	218.6	2.301	NA	NA	57.71	562.8	9.048	4675	43.73	7.18	748.9	0	26.51	44.5	3660000000	NA	17300000000	42300000000	NA	1.61	Yes
Faroe Islands	1962	3	3	0	27.08	35.15	8.07	25.18	139.6	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Faroe Islands	1967	3	3	0	27.3	37.26	9.96	26.69	139.6	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Faroe Islands	1972	3	3	0	27.99	39.36	11.37	28.19	139.6	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Faroe Islands	1977	3	3	0	28.47	41.45	12.98	29.69	139.6	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Faroe Islands	1982	3	3	0	30.42	44.1	13.68	31.59	139.6	0	0	0	1	1	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.149	NA	NA	NA	NA	NA	NA	4.545	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Faroe Islands	1987	3	3	0	32.75	47.19	14.44	33.8	139.6	0	0	0	1	1	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.149	NA	NA	NA	NA	NA	NA	4.167	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Faroe Islands	1992	3	3	0	32.2	46.57	14.37	33.36	139.6	0	0	0	1	1	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.149	NA	NA	NA	NA	NA	NA	4.167	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Faroe Islands	1997	3	3	0	28.77	44.47	15.7	31.86	139.6	0	0	0	1	1	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.149	NA	NA	NA	NA	NA	NA	4.545	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Faroe Islands	2002	3	3	0	29.29	47.45	18.16	33.99	139.6	0	0	0	1	1	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26732	1270000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.149	NA	NA	NA	NA	NA	NA	4.167	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	659000000	NA	NA	No
Faroe Islands	2007	3	3	0	28.61	48.6	19.99	34.81	139.6	0	0	0	1	1	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	46877	2280000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.149	NA	NA	NA	NA	NA	NA	3.846	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	1250000000	NA	NA	No
Faroe Islands	2012	3	3	0	27.93	48.39	20.46	34.66	139.6	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48698	2360000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.149	NA	NA	NA	NA	NA	NA	0	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	1410000000	NA	NA	No
Faroe Islands	2013	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	54221	2610000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1530000000	NA	NA	No
Faroe Islands	2014	3	3	NA	NA	NA	NA	NA	139.6	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.149	NA	NA	NA	NA	NA	NA	0	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Faroe Islands	2015	NA	NA	NA	27.43	48.2	20.77	34.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No
Faroe Islands	1962	3	3	0	27.08	35.15	8.07	25.18	139.6	0	0	0	1	1	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26732	1270000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.149	NA	NA	NA	NA	NA	NA	4.545	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	659000000	NA	NA	Yes
Faroe Islands	1967	3	3	0	27.3	37.26	9.96	26.69	139.6	0	0	0	1	1	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26732	1270000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.149	NA	NA	NA	NA	NA	NA	4.545	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	659000000	NA	NA	Yes
Faroe Islands	1972	3	3	0	27.99	39.36	11.37	28.19	139.6	0	0	0	1	1	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26732	1270000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.149	NA	NA	NA	NA	NA	NA	4.545	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	659000000	NA	NA	Yes
Faroe Islands	1977	3	3	0	28.47	41.45	12.98	29.69	139.6	0	0	0	1	1	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26732	1270000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.149	NA	NA	NA	NA	NA	NA	4.545	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	659000000	NA	NA	Yes
Faroe Islands	1982	3	3	0	30.42	44.1	13.68	31.59	139.6	0	0	0	1	1	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26732	1270000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.149	NA	NA	NA	NA	NA	NA	4.545	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	659000000	NA	NA	Yes
Faroe Islands	1987	3	3	0	32.75	47.19	14.44	33.8	139.6	0	0	0	1	1	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26732	1270000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.149	NA	NA	NA	NA	NA	NA	4.167	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	659000000	NA	NA	Yes
Faroe Islands	1992	3	3	0	32.2	46.57	14.37	33.36	139.6	0	0	0	1	1	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26732	1270000000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.149	NA	NA	NA	NA	NA	NA	4.167	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	659000000	NA	NA	Yes
