"geographicAreaM49","timePointYears","Value_4103","Value_4101","Value_4102","Value_4105","Value_4104","Value_4106","Value_4107","Value_4100","Value_4160","Value_4162","Value_4168","Value_4108","Value_4109","Value_4110","Value_4150","Value_4155","Value_4157","Value_4154","Value_4156","Value_4158","Value_4164","Value_4176","Value_4174","Value_4182","Value_4452","Value_4185","Value_4187","Value_4188","Value_4190","Value_4192","Value_4509","Value_4193","Value_4194","Value_4196","Value_4195","Value_4253","Value_4251","Value_4252","Value_4250","Value_4254","Value_4255","Value_4256","Value_4257","Value_4263","Value_4264","Value_4265","Value_4451","Value_4271","Value_4260","Value_4273","Value_4275","Value_4300","Value_4303","Value_4304","Value_4305","Value_4311","Value_4308","Value_4309","Value_4310","Value_4313","Value_4312","Value_4316","Value_4317","Value_4314","Value_4315","Value_4319","Value_4323","Value_4320","Value_4324","Value_4321","Value_4325","Value_4322","Value_4327","Value_4326","Value_4328","Value_4318","Value_4330","Value_4307","Value_4331","Value_4445","Value_4400","Value_4446","Value_4448","Value_4450","Value_4455","Value_4454","Value_4457","Value_4458","Value_4112","Value_4459","Value_4462","Value_4379","Value_4461","Value_4463","Value_4464","Value_4466","Value_4465","Value_4467","Value_4468","Value_4470","Value_4471","Value_4197","Value_4514","Value_4513","Value_4531","Value_4532","Value_4538","Value_4449","Value_4550","Value_4549","Value_4551","Value_4552","Value_4553","Value_4554","Value_4548","Value_4555","Value_4546","Value_4547","Value_4556","Value_4557","Imputation"
"Jordan",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,38,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"No"
"Jordan",2007,221,140,81,1138,5759,4621,64,8878,0,0,0,115,47,68,9,0,0,0,0,118,0,0,0,0,0,0,0,0,162,27,NA,NA,NA,NA,NA,0,0,0,0,63,31,5,161,0,NA,NA,NA,51,NA,62,98,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,81,NA,NA,100,54,NA,48,NA,NA,NA,NA,NA,93,NA,95,85,36,NA,NA,12,NA,135,NA,NA,51,2971,NA,NA,108,81,NA,NA,108,NA,NA,98,63,2,NA,NA,0,NA,8,102,7,1605,126,0,1589,0,98,33,433000000,0,NA,NA,57,NA,"No"
"Jordan",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Jordan",2012,302,217,85,1178,6994,5816,78,8932,0,0,0,119,43,76,9,0,0,0,0,97,0,0,0,0,0,0,0,0,134,27,NA,NA,NA,NA,NA,0,0,0,0,54,41,3,121,0,NA,NA,NA,NA,NA,49,90,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,95,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,85,31,NA,NA,NA,NA,124,NA,NA,50,4423,NA,NA,NA,95,NA,NA,NA,NA,NA,100,60,3,NA,NA,NA,NA,4,66,5,2045,116,0,3102,0,247,51,851000000,0,NA,NA,44,1,"No"
"Jordan",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Jordan",2014,322,237,84,NA,NA,NA,NA,8932,0,0,0,118,41,77,9,0,0,0,0,89,0,0,0,0,0,0,0,0,123,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,2195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"No"
"Jordan",2015,NA,NA,NA,1160,7595,6435,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,52,44,3,145,1,NA,NA,NA,NA,NA,61,117,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,103,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,NA,32,NA,NA,NA,NA,161,NA,NA,64,4940,NA,NA,NA,103,NA,NA,NA,NA,NA,100,76,NA,36,0,NA,NA,5,75,NA,NA,150,NA,2870,0,257,44,1380000000,0,NA,NA,43,NA,"No"
"Jordan",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Jordan",1962,296,272,24,450,962,512,10,8878,0,0,0,80,47,33,9,0,0,0,0,708,0,0,0,0,0,0,0,0,973,27,NA,NA,NA,NA,NA,0,0,0,0,64,29,5,215,0,0,0,NA,NA,NA,31,48,4,4,0,1,64,20,5,1,64,NA,NA,64,NA,NA,100,54,35,39,25,NA,NA,NA,NA,NA,NA,75,85,19,NA,NA,6,NA,66,NA,NA,62,478,632000000,44,NA,68,NA,NA,NA,NA,NA,100,107,3,3,0,2,1,12,140,15,502,61,0,373,0,15,9,99400000,0,96300000,391000000,26,1,"Yes"
"Jordan",1967,307,279,28,594,1320,725,14,8878,0,0,0,80,47,33,9,0,0,0,0,516,0,0,0,0,0,0,0,0,709,27,NA,NA,NA,NA,NA,0,0,0,0,64,29,5,215,0,0,0,NA,NA,NA,31,48,4,4,0,1,64,20,5,1,64,NA,NA,64,NA,NA,100,54,35,39,25,NA,NA,NA,NA,NA,NA,75,85,19,NA,NA,6,NA,66,NA,NA,62,478,632000000,44,NA,68,NA,NA,NA,NA,NA,100,107,3,3,0,2,1,12,140,15,502,61,0,373,0,15,9,99400000,0,96300000,391000000,26,1,"Yes"
"Jordan",1970,313,283,30,690,1566,875,17,8878,0,0,0,80,47,33,9,0,0,0,0,446,0,0,0,0,0,0,0,0,613,27,NA,NA,NA,NA,NA,0,0,0,0,64,29,5,215,0,0,0,NA,NA,NA,31,48,4,4,0,1,64,20,5,1,64,NA,NA,64,NA,NA,100,54,35,39,25,NA,NA,NA,NA,NA,NA,75,85,19,NA,NA,6,NA,66,NA,NA,62,456,710000000,44,NA,68,NA,NA,NA,NA,NA,100,107,3,3,0,2,1,12,140,15,502,61,0,373,0,15,9,98300000,0,121150000,439500000,26,1,"Yes"
"Jordan",1972,319,287,32,786,1812,1026,20,8878,0,0,0,80,47,33,9,0,0,0,0,376,0,0,0,0,0,0,0,0,517,27,NA,NA,NA,NA,NA,0,0,0,0,64,29,5,215,0,0,0,NA,NA,NA,31,48,4,4,0,1,64,20,5,1,64,NA,NA,64,NA,NA,100,54,35,39,25,NA,NA,NA,NA,NA,NA,75,85,19,NA,NA,6,NA,66,NA,NA,62,435,788000000,44,NA,68,NA,NA,NA,NA,NA,100,107,3,3,0,2,1,12,140,15,502,61,0,373,0,15,9,97200000,0,146000000,488000000,26,1,"Yes"
"Jordan",1975,323,290,33,829,1952,1123,21,8878,0,0,0,80,47,33,9,0,0,0,0,351,0,0,0,0,0,0,0,0,482,27,NA,NA,NA,NA,NA,0,0,0,0,64,29,5,215,0,0,0,NA,NA,NA,31,48,4,4,0,1,64,20,5,1,64,NA,NA,64,NA,NA,100,54,35,39,25,NA,NA,NA,NA,NA,NA,75,85,19,NA,NA,6,NA,66,NA,NA,62,718,1444000000,44,NA,68,NA,NA,NA,NA,NA,100,107,3,3,0,2,1,12,140,15,502,61,0,373,0,15,9,128600000,0,280500000,879000000,26,1,"Yes"
"Jordan",1977,328,294,34,872,2092,1220,23,8878,0,0,0,80,47,33,9,0,0,0,0,326,0,0,0,0,0,0,0,0,447,27,NA,NA,NA,NA,NA,0,0,0,0,67,26,5,216,0,0,0,NA,NA,NA,35,52,4,4,0,1,64,20,5,1,64,NA,NA,64,NA,NA,100,54,35,39,25,NA,NA,NA,NA,NA,NA,75,85,19,NA,NA,6,NA,72,NA,NA,58,1002,2100000000,44,NA,68,NA,NA,NA,NA,NA,100,96,3,2,0,2,1,12,140,15,502,67,0,561,0,31,15,160000000,0,415000000,1270000000,26,1,"Yes"
"Jordan",1980,331,295,36,893,2277,1384,25,8878,0,0,0,80,47,33,9,0,0,0,0,301,0,0,0,0,0,0,0,0,414,27,NA,NA,NA,NA,NA,0,0,0,0,70,24,4,217,0,0,0,NA,NA,NA,40,57,4,4,0,1,64,20,5,1,64,NA,NA,64,NA,NA,100,54,35,39,25,NA,NA,NA,NA,NA,NA,75,85,19,NA,NA,6,NA,78,NA,NA,54,1451,NA,44,NA,68,NA,NA,NA,NA,NA,100,85,3,2,0,2,1,11,146,15,502,73,0,749,0,47,21,212000000,0,802500000,2045000000,26,1,"Yes"
"Jordan",1982,334,296,38,914,2463,1549,27,8878,0,0,0,80,47,33,9,0,0,0,0,276,0,0,0,0,0,0,0,0,380,27,NA,NA,NA,NA,NA,0,0,0,0,72,23,4,212,0,0,0,NA,NA,NA,44,61,4,4,0,1,64,20,5,6,64,NA,NA,64,NA,NA,100,54,35,39,25,NA,NA,NA,NA,NA,NA,75,85,19,NA,NA,6,NA,84,NA,NA,49,1900,NA,44,NA,68,NA,NA,NA,NA,NA,100,75,3,2,0,2,1,10,153,15,502,78,0,819,0,57,25,264000000,0,1190000000,NA,26,1,"Yes"
"Jordan",1985,349,299,50,910,2722,1812,30,8878,0,0,0,85,50,35,9,0,0,0,0,252,0,0,0,0,0,0,0,0,347,27,NA,NA,NA,NA,NA,0,0,0,0,74,21,3,207,0,0,0,NA,NA,NA,49,66,4,4,0,1,64,20,5,12,64,NA,NA,64,NA,NA,100,54,35,39,25,NA,NA,NA,NA,NA,NA,75,85,19,NA,NA,6,NA,90,NA,NA,45,2083,NA,44,NA,68,NA,NA,NA,NA,NA,100,65,3,2,0,2,1,8,153,15,560,84,0,890,0,67,29,331000000,0,1370000000,NA,26,1,"Yes"
"Jordan",1987,365,303,62,906,2982,2076,33,8878,0,0,0,91,54,37,9,0,0,0,0,228,0,0,0,0,0,0,0,0,314,27,NA,NA,NA,NA,NA,0,0,0,0,74,21,3,218,0,0,0,NA,NA,NA,55,72,4,4,0,1,64,20,5,18,64,NA,NA,64,NA,NA,100,54,35,39,25,NA,NA,NA,NA,NA,NA,75,85,19,NA,NA,6,NA,100,NA,NA,47,2266,NA,44,NA,68,NA,NA,NA,NA,NA,99,67,4,10,0,2,1,7,154,14,619,93,0,798,0,61,26,398000000,0,1550000000,NA,26,1,"Yes"
"Jordan",1989,356,292,64,908,3172,2264,35,8878,0,0,0,97,57,39,9,0,0,0,0,217,0,0,0,0,0,0,0,0,298,27,NA,NA,NA,NA,NA,0,0,0,0,74,21,3,229,0,0,0,NA,NA,NA,60,79,4,4,0,1,64,20,5,25,64,NA,NA,64,NA,NA,100,54,35,39,25,NA,NA,NA,NA,NA,NA,75,85,19,NA,NA,6,NA,109,NA,NA,50,2054,NA,44,NA,68,NA,NA,NA,NA,NA,98,69,4,18,0,2,1,7,165,14,693,102,0,706,0,55,23,389250000,0,1477500000,NA,26,1,"Yes"
"Jordan",1990,347,281,66,910,3363,2452,37,8878,0,0,0,103,61,41,9,0,0,0,0,205,0,0,0,0,0,0,0,0,282,27,NA,NA,NA,NA,NA,0,0,0,0,74,21,3,240,0,0,0,NA,NA,NA,66,86,4,4,0,1,64,20,5,31,64,NA,NA,64,NA,NA,100,54,35,39,25,NA,NA,NA,NA,NA,NA,75,85,19,NA,NA,6,NA,118,NA,NA,52,1842,NA,44,NA,68,NA,NA,NA,NA,NA,97,71,3,27,0,2,1,8,175,13,767,110,0,614,0,49,20,380500000,0,1405000000,NA,26,1,"Yes"
"Jordan",1991,338,270,68,912,3553,2640,40,8878,0,0,0,109,65,43,9,0,0,0,0,193,0,0,0,0,0,0,0,0,266,27,NA,NA,NA,NA,NA,0,0,0,0,74,21,3,251,0,0,0,NA,NA,NA,72,93,4,4,0,1,64,20,5,38,64,NA,NA,64,NA,NA,100,54,35,39,25,NA,NA,NA,NA,NA,NA,75,85,19,NA,NA,6,NA,128,NA,NA,54,1630,NA,44,NA,68,NA,NA,NA,NA,NA,96,73,3,26,0,2,1,8,186,13,841,119,0,522,0,44,16,371750000,0,1332500000,NA,26,1,"Yes"
"Jordan",1992,329,259,70,915,3744,2829,42,8878,0,0,0,115,69,46,9,0,0,0,0,182,0,0,0,0,0,0,0,0,250,27,NA,NA,NA,NA,NA,0,0,0,0,74,21,3,262,0,0,0,NA,NA,NA,78,100,4,4,0,1,66,19,5,41,66,NA,NA,66,NA,NA,100,54,35,40,26,NA,NA,NA,NA,NA,NA,78,85,21,NA,NA,6,NA,137,NA,NA,57,1419,NA,46,NA,68,NA,NA,NA,NA,NA,95,75,3,25,0,2,1,8,196,12,915,128,0,430,0,38,13,363000000,0,1260000000,NA,29,1,"Yes"
"Jordan",1993,314,241,73,924,3944,3020,44,8878,0,0,0,118,68,49,9,0,0,0,0,174,0,0,0,0,0,0,0,0,239,27,NA,NA,NA,NA,NA,0,0,0,0,73,23,3,248,0,0,0,NA,NA,NA,75,96,4,4,0,1,67,18,4,44,68,NA,NA,68,NA,NA,100,54,36,41,27,NA,NA,NA,NA,NA,NA,80,85,23,NA,NA,6,NA,133,NA,NA,56,1462,NA,48,NA,67,NA,NA,NA,NA,NA,94,73,3,24,0,2,1,8,183,12,995,124,0,512,0,41,15,324500000,0,1350000000,NA,32,1,"Yes"
"Jordan",1994,299,223,76,933,4144,3211,46,8878,0,0,0,121,68,53,9,0,0,0,0,166,0,0,0,0,0,0,0,0,228,27,NA,NA,NA,NA,NA,0,0,0,0,71,24,3,234,0,0,0,NA,NA,NA,71,93,5,5,0,1,69,18,4,46,70,NA,NA,70,NA,NA,100,54,37,41,29,NA,NA,NA,NA,NA,NA,83,85,25,NA,NA,7,NA,129,NA,NA,55,1506,NA,51,NA,66,NA,NA,NA,NA,NA,94,72,3,23,0,2,1,8,170,11,1076,120,0,593,0,44,16,286000000,0,1440000000,NA,35,1,"Yes"
"Jordan",1995,284,205,79,942,4344,3402,48,8878,0,0,0,124,68,56,9,0,0,0,0,158,0,0,0,0,0,0,0,0,217,27,NA,NA,NA,NA,NA,0,0,0,0,70,25,3,219,0,0,0,NA,NA,NA,68,90,6,6,0,2,71,17,3,49,72,NA,NA,72,NA,NA,100,54,38,42,30,NA,NA,NA,NA,NA,NA,85,85,26,NA,NA,8,NA,124,NA,NA,54,1550,NA,53,NA,68,NA,NA,NA,NA,NA,93,70,3,22,0,2,1,8,157,10,1157,116,0,675,0,47,17,247500000,0,1530000000,NA,36,1,"Yes"
"Jordan",1997,270,187,83,951,4545,3594,51,8878,0,0,0,128,68,60,9,0,0,0,0,150,0,0,0,0,0,0,0,0,206,27,NA,NA,NA,NA,NA,0,0,0,0,68,27,4,205,0,0,0,NA,NA,NA,65,87,6,6,0,2,73,16,3,52,73,NA,NA,73,NA,NA,100,54,39,43,31,NA,NA,NA,NA,NA,NA,86,85,26,NA,NA,8,NA,120,NA,NA,53,1594,NA,55,NA,69,NA,NA,NA,NA,NA,93,68,3,25,0,2,1,8,144,10,1238,112,0,756,0,50,19,209000000,0,1620000000,NA,36,1,"Yes"
"Jordan",1998,274,189,84,967,4676,3709,52,8878,0,0,0,122,63,59,9,0,0,0,0,146,0,0,0,0,0,0,0,0,200,27,NA,NA,NA,NA,NA,0,0,0,0,67,28,4,191,0,0,0,NA,NA,NA,61,84,7,7,0,3,75,16,2,55,73,NA,NA,73,NA,NA,100,54,40,43,32,NA,NA,NA,NA,NA,NA,86,85,26,NA,NA,9,NA,116,NA,NA,52,1709,NA,58,NA,71,NA,NA,NA,NA,NA,92,66,3,29,0,2,1,7,131,9,1267,108,0,838,0,54,20,209333333,0,1823333333,NA,37,1,"Yes"
"Jordan",2000,278,192,86,983,4807,3824,54,8878,0,0,0,117,58,59,9,0,0,0,0,142,0,0,0,0,0,0,0,0,195,27,NA,NA,NA,NA,NA,0,0,0,0,65,29,4,176,0,0,0,NA,NA,NA,58,81,8,8,0,3,76,15,2,58,74,NA,NA,74,NA,NA,100,54,41,44,34,NA,NA,NA,NA,NA,NA,87,85,26,NA,NA,9,NA,112,NA,NA,51,1824,NA,60,NA,73,NA,NA,NA,NA,NA,92,64,3,32,0,2,1,7,117,9,1297,104,0,919,0,57,21,209666666,0,2026666666,NA,37,1,"Yes"
"Jordan",2002,283,195,88,999,4939,3940,55,8878,0,0,0,112,53,59,9,0,0,0,0,138,0,0,0,0,0,0,0,0,189,27,NA,NA,NA,NA,NA,0,0,0,0,64,31,4,162,0,0,0,NA,NA,NA,55,78,9,9,0,3,77,14,1,61,74,NA,NA,74,NA,NA,100,54,41,45,35,NA,NA,NA,NA,NA,NA,88,85,26,NA,NA,10,NA,108,NA,NA,50,1940,NA,62,NA,74,NA,NA,NA,NA,NA,91,63,3,34,0,2,1,7,104,8,1327,100,0,1001,0,60,23,210000000,0,NA,NA,38,1,"Yes"
"Jordan",2004,267,181,86,1033,5144,4110,57,8878,0,0,0,112,51,61,9,0,0,0,0,133,0,0,0,0,0,0,0,0,182,27,NA,NA,NA,NA,NA,0,0,0,0,64,31,4,162,0,0,0,NA,NA,NA,57,83,9,9,0,4,78,13,1,64,76,NA,NA,76,NA,NA,100,54,42,45,36,NA,NA,NA,NA,NA,NA,89,85,29,NA,NA,11,NA,114,NA,NA,50,2197,NA,65,NA,76,NA,NA,NA,NA,NA,93,63,3,36,0,1,0,7,104,8,1396,107,0,1148,0,69,25,265750000,0,NA,NA,43,1,"Yes"
"Jordan",2005,252,167,84,1068,5349,4280,60,8878,0,0,0,113,50,63,9,0,0,0,0,128,0,0,0,0,0,0,0,0,176,27,NA,NA,NA,NA,NA,0,0,0,0,63,31,4,162,0,0,0,NA,NA,NA,59,88,10,10,0,4,78,13,1,64,78,NA,NA,78,NA,NA,100,54,43,46,37,NA,NA,NA,NA,NA,NA,91,85,31,NA,NA,11,NA,121,NA,NA,50,2455,NA,65,NA,78,NA,NA,NA,NA,NA,95,63,2,38,0,1,0,7,103,7,1466,113,0,1295,0,79,28,321500000,0,NA,NA,48,1,"Yes"
"Jordan",2006,236,153,82,1103,5554,4450,62,8878,0,0,0,114,48,65,9,0,0,0,0,123,0,0,0,0,0,0,0,0,169,27,NA,NA,NA,NA,NA,0,0,0,0,63,31,5,162,0,0,0,NA,NA,NA,60,93,10,10,0,4,78,13,1,64,79,NA,NA,79,NA,NA,100,54,44,47,38,NA,NA,NA,NA,NA,NA,93,85,34,NA,NA,12,NA,128,NA,NA,50,2713,NA,65,NA,79,NA,NA,NA,NA,NA,97,63,2,38,0,1,0,8,102,7,1535,119,0,1442,0,88,31,377250000,0,NA,NA,52,1,"Yes"
"Jordan",2007,221,140,81,1138,5759,4621,64,8878,0,0,0,115,47,68,9,0,0,0,0,118,0,0,0,0,0,0,0,0,162,27,NA,NA,NA,NA,NA,0,0,0,0,63,31,5,161,0,0,0,NA,NA,NA,62,98,10,10,0,4,78,13,1,64,81,NA,NA,81,NA,NA,100,54,44,48,38,NA,NA,NA,NA,NA,NA,95,85,36,NA,NA,12,NA,135,NA,NA,51,2971,NA,65,NA,81,NA,NA,NA,NA,NA,98,63,2,38,0,0,0,8,102,7,1605,126,0,1589,0,98,33,433000000,0,NA,NA,57,1,"Yes"
"Jordan",2010,262,178,83,1158,6376,5218,71,8905,0,0,0,117,45,72,9,0,0,0,0,107,0,0,0,0,0,0,0,0,148,27,NA,NA,NA,NA,NA,0,0,0,0,58,36,4,141,0,0,0,NA,NA,NA,56,94,10,10,0,4,78,13,1,64,88,NA,NA,88,NA,NA,100,54,44,48,38,NA,NA,NA,NA,NA,NA,103,85,34,NA,NA,12,NA,129,NA,NA,50,3697,NA,65,NA,88,NA,NA,NA,NA,NA,99,62,2,39,0,0,0,6,84,6,1825,121,0,2345,0,172,42,642000000,0,NA,NA,50,1,"Yes"
"Jordan",2012,302,217,85,1178,6994,5816,78,8932,0,0,0,119,43,76,9,0,0,0,0,97,0,0,0,0,0,0,0,0,134,27,NA,NA,NA,NA,NA,0,0,0,0,54,41,3,121,0,0,0,NA,NA,NA,49,90,10,10,0,4,78,13,1,64,95,NA,NA,95,NA,NA,100,54,44,48,38,NA,NA,NA,NA,NA,NA,112,85,31,NA,NA,12,NA,124,NA,NA,50,4423,NA,65,NA,95,NA,NA,NA,NA,NA,100,60,3,38,0,0,0,4,66,5,2045,116,0,3102,0,247,51,851000000,0,NA,NA,44,1,"Yes"
"Jordan",2013,312,227,85,1172,7194,6022,80,8932,0,0,0,118,42,76,9,0,0,0,0,93,0,0,0,0,0,0,0,0,128,27,NA,NA,NA,NA,NA,0,0,0,0,53,42,3,129,0,0,0,NA,NA,NA,53,99,10,10,0,4,78,13,1,64,98,NA,NA,98,NA,NA,100,54,44,48,38,NA,NA,NA,NA,NA,NA,115,85,31,NA,NA,12,NA,136,NA,NA,55,4595,NA,65,NA,98,NA,NA,NA,NA,NA,100,66,3,37,0,0,0,4,69,5,2120,127,0,3024,0,251,49,1027333333,0,NA,NA,43,1,"Yes"
"Jordan",2014,322,237,84,1166,7394,6228,82,8932,0,0,0,118,41,77,9,0,0,0,0,89,0,0,0,0,0,0,0,0,123,27,NA,NA,NA,NA,NA,1,0,0,0,52,43,3,137,1,0,0,NA,NA,NA,57,108,10,10,0,4,78,13,1,64,100,NA,NA,100,NA,NA,100,54,44,48,38,NA,NA,NA,NA,NA,NA,118,85,31,NA,NA,12,NA,149,NA,NA,59,4767,NA,65,NA,100,NA,NA,NA,NA,NA,100,71,3,36,0,0,0,4,72,5,2195,139,0,2947,0,254,46,1203666666,0,NA,NA,43,1,"Yes"
"Jordan",2015,322,237,84,1160,7595,6435,85,8932,0,0,0,118,41,77,9,0,0,0,0,89,0,0,0,0,0,0,0,0,123,27,NA,NA,NA,NA,NA,1,0,0,0,52,44,3,145,1,0,0,NA,NA,NA,61,117,10,10,0,4,78,13,1,64,103,NA,NA,103,NA,NA,100,54,44,48,38,NA,NA,NA,NA,NA,NA,121,85,32,NA,NA,12,NA,161,NA,NA,64,4940,NA,65,NA,103,NA,NA,NA,NA,NA,100,76,3,36,0,0,0,5,75,5,2195,150,0,2870,0,257,44,1380000000,0,NA,NA,43,1,"Yes"
"Jordan",2017,322,237,84,1160,7595,6435,85,8932,0,0,0,118,41,77,9,0,0,0,0,89,0,0,0,0,0,0,0,0,123,27,NA,NA,NA,NA,NA,1,0,0,0,52,44,3,145,1,0,0,NA,NA,NA,61,117,10,10,0,4,78,13,1,64,103,NA,NA,103,NA,NA,100,54,44,48,38,NA,NA,NA,NA,NA,NA,121,85,32,NA,NA,12,NA,161,NA,NA,64,4940,NA,65,NA,103,NA,NA,NA,NA,NA,100,76,3,36,0,0,0,5,75,5,2195,150,0,2870,0,257,44,1380000000,0,NA,NA,43,1,"Yes"
"Malaysia",1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Malaysia",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No"
"Malaysia",1962,2965,814,2150,6281,8711,2430,26,33080,0,0,0,NA,NA,NA,951,566,580,64,50,66582,0,0,0,0,0,566,64,580,66582,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,2000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,NA,NA,NA,NA,860000000,NA,616000000,525000000,NA,NA,"No"
